URL,Username,UserID,Description,Location,Join_date,Image_Counts,Category,label
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'This': 1, 'Philips': 2, 'Hue': 1, 'Bridge': 2, 'with': 2, 'power': 1, 'adapter': 1, 'and': 2, 'Livarnolux': 1, 'white': 3, 'ambience': 1, 'bulbs': 3, 'The': 2, 'have': 1, 'temp': 1, 'range': 1, 'from': 3, 'cool': 1, 'warm': 1, 'They': 1, 'pair': 1, 'perfectly': 1, 'the': 2, 'can': 1, 'all': 2, 'controlled': 1, 'hue': 2, 'app': 2, 'essentials': 1, 'Both': 1, 'apps': 1, 'work': 1, 'great!': 1, 'are': 1, 'eddison': 1, 'e27': 1, 'screw': 1, 'fitting': 2, 'Ill': 1, 'include': 1, 'adapters': 1, 'convert': 1, 'them': 1, 'bayonet': 1, 'needed': 1, 'Can': 1, 'post': 1, 'this': 2, 'bundle': 1, 'for': 1, 'u00a36': 1, 'collection': 1, 'welcome': 1, 'Warrington': 1, 'WA5': 1, 'Any': 1, 'questions': 1, 'about': 1, 'any': 1, 'kit': 1, 'please': 1, 'ask!': 1}","Warrington, England",2012,3,1.57E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,{},"Croydon, England",2016,0,8.07E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,{},"Blackpool, England",2021,2,1.67E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'questions': 2, 'available': 2, 'itu2019s': 2, 'there': 1, 'still': 1, 'price': 1, 'and': 1, 'dont': 2, 'ask': 1, 'whats': 1, 'wrong': 1, 'with': 1, 'know': 1}","Banstead, England",2009,10,6.79E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Cold': 1, 'drinks': 1, 'vending': 1, 'machine': 1, 'Cans': 1, 'bottles': 1, 'Full': 1, 'working': 1, 'order': 1, 'can': 1, 'test': 1, 'collection': 1, 'for': 1, 'further': 1, 'details': 1}","Sittingbourne, England",2011,3,6.79E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Rogue': 1, 'One': 1, 'TIE': 1, 'Helmet': 2, 'Jinta': 1, 'Props': 1, 'ABS': 1, 'vac': 1, 'formed': 1, 'helmet': 1, 'has': 2, 'some': 3, 'minor': 1, 'scratches': 1, 'and': 3, 'flaw': 1, 'the': 6, 'vocoder': 1, 'section': 1, 'This': 1, 'can': 2, 'easily': 1, 'fixed': 1, 'with': 1, 'little': 1, 'bit': 1, 'paint': 1, 'polishing': 1, 'fluid': 1, 'but': 2, 'dont': 1, 'really': 1, 'have': 1, 'time': 1, 'for': 2, 'The': 1, 'maker': 1, 'also': 1, 'reinforced': 1, 'interior': 1, 'that': 1, 'there': 1, 'wobbling': 1, 'face': 1, 'plate': 1, 'very': 1, 'sturdy': 1, 'Photos': 1, 'should': 1, 'show': 1, 'condition': 1, 'you': 2, 'need': 1, 'additional': 1, 'photos': 1, 'happy': 1, 'take': 1, 'you!': 1, 'Price': 1, 'includes': 1, 'shipping': 2, 'bring': 1, 'Celebration': 1, 'want': 1, 'shipped': 1, 'internationally': 1, 'extra': 1}","Newcastle upon Tyne, England",2014,5,1.38E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Engine': 1, 'knocking': 1, 'needs': 2, 'replacing': 1, 'One': 1, 'tyre': 1, 'pumping': 1, 'Short': 1, 'mot': 1, 'till': 1, 'April': 1, '100k': 1, 'miles': 1, 'Spares': 1, 'repairs': 1, 'sold': 1, 'seen': 1, 'Collection': 1, 'Swansea': 1, 'offers': 1}","Swansea, Wales",2015,0,8.07E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'display': 1, 'helmet': 1, 'only': 1}","Erskine, Scotland",2009,7,6.87E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Mercedes': 1, 'ACLASS': 1, 'DIESAL': 1, 'saloon': 1, 'extremely': 1, 'seamless': 1, 'drive': 1, 'with': 3, 'perfect': 2, 'interior': 1, 'and': 2, 'exterior': 1, 'kept': 1, 'condition': 1, 'Regularly': 1, 'serviced': 1, 'most': 1, 'recent': 1, 'service': 1, 'was': 1, 'June': 1, 'brand': 3, 'new': 3, 'oil': 1, 'fuel': 2, 'air': 1, 'pollen': 1, 'filter': 1, 'replaced': 1, 'key': 1, 'fob': 1, 'battery': 1, 'premium': 1, 'tyres': 1, 'fitted': 2, 'front': 1, 'discspads': 1, 'renewed': 1, 'The': 1, 'car': 1, 'also': 1, 'comes': 1, 'dashcam': 1, 'useful': 1, 'for': 1, 'insurance': 1, 'purposes': 1, 'litre': 1, 'engine': 1, 'very': 1, 'efficient': 1, 'Comes': 1}","Darlington, England",2015,0,8.07E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Hasbro': 1, 'Boba': 1, 'Fett': 1, 'Helmet': 1}","Colchester, England",2009,4,8.95E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'have': 2, 'multi': 1, 'gym': 1, 'for': 2, 'Sale': 1, 'which': 1, 'has': 2, 'not': 1, 'had': 1, 'much': 1, 'use': 1, 'always': 1, 'been': 1, 'indoors': 1, 'and': 3, 'are': 1, 'pet': 1, 'free': 1, 'house': 1, 'Everything': 1, 'working': 1, 'you': 3, 'may': 2, 'come': 1, 'around': 1, 'try': 1, 'before': 1, 'buy': 1, 'live': 1, 'Dudley': 1, 'You': 1, 'will': 1, 'dismantle': 1, 'yourself': 1, 'due': 1, 'health': 1, 'conditions': 1, 'can': 1, 'deliver': 1, 'u00a32': 1, 'per': 1, 'mile': 1, 'van': 1, 'collect': 1}","Dudley, England",2018,1,1.38E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'This': 1, 'helmet': 1, 'has': 3, 'never': 1, 'been': 3, 'used': 1, 'storage': 1, 'for': 1, 'year': 1, 'very': 1, 'slight': 1, 'mark': 1, 'the': 1, 'left': 1, 'side': 1, 'which': 1, 'barely': 1, 'visible': 1, 'comes': 1, 'with': 1, 'clear': 1, 'visor': 1, 'and': 1, 'box': 1, 'showing': 1, 'still': 1, 'available': 1, 'not': 1, 'sold': 1, 'ud83dudc4d': 1}","High Wycombe, England",2008,5,9.31E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Brand': 1, 'new': 1, 'hand': 1, '200': 1, 'each': 1, 'uk10': 1, 'sold': 1}","West Bromwich, England",2012,8,9.31E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'never': 1, 'worn': 1, 'bought': 1, 'but': 1, 'didnu2019t': 1, 'fit': 2, 'mesize': 1, 'lovely': 1, 'dress': 1, 'size': 1, 'could': 1}","Haddington, Scotland",2013,1,1.27E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Only': 1, 'used': 1, 'handful': 1, 'times': 1, 'marks': 1, 'and': 1, 'perfect': 1, 'working': 1, 'condition': 1, 'Collection': 1, 'only': 1}","West Malling, England",2009,7,6.79E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Collection': 1, 'Immingham': 1}","Grimsby, England",2008,1,1.55E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Our': 1, 'English': 1, 'Bulldog': 1, 'used': 1, 'this': 1, 'cage': 1, 'for': 1, 'only': 1, 'few': 1, 'months': 1, 'Great': 1, 'condition': 1, 'Collection': 1, 'Milnthorpe': 1, 'Paid': 1, 'u00a370': 1, 'Asking': 1, 'u00a350': 1, 'Reduced': 1, 'u00a340': 1, 'ud83dudc3e': 1, 'Description': 1, 'Cozy': 1, 'Pets': 1, 'Car': 1, 'Dog': 1, 'Cage': 1, 'New': 1, '2020': 1, 'Model': 1, 'ACDC09': 1, 'Detailed': 1, 'Specification': 1, 'Size': 1, 'Base': 2, '61cm': 1, '705cm': 1, 'Height': 1, '655cm': 1, 'Imperial': 1}","Milnthorpe, England",2007,4,1.55E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Scotforth': 1, 'Lancaster': 1}","Lancaster, England",2009,1,1.55E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Ostia': 2, 'Tools': 2, 'are': 1, 'proud': 1, 'able': 1, 'offer': 1, 'for': 4, 'sale': 1, 'this': 2, 'Boxford': 1, 'HSPi': 1, 'CNC': 1, 'Plasma': 1, 'Cutter': 1, 'Excellent': 1, 'condition': 1, 'throughout': 1, 'Supplied': 2, 'new': 1, '2015': 1, 'and': 4, 'has': 1, 'done': 1, 'very': 1, 'little': 1, 'work': 1, 'its': 1, 'lifetime': 1, 'supplied': 1, 'complete': 1, 'set': 3, 'including': 1, 'the': 6, 'software': 1, 'However': 1, 'you': 1, 'will': 2, 'need': 1, 'supply': 1, 'your': 1, 'own': 1, 'computer': 1, 'compressed': 1, 'air': 2, 'source': 1, 'comes': 1, 'with': 4, 'all': 2, 'cables': 1, 'hose': 1, 'yellow': 1, 'bolt': 1, 'down': 1, 'brackets': 1, 'shown': 1, 'photos': 1, 'Comes': 1, 'keys': 1, 'cabinets': 1, 'machine': 3, 'selection': 1, 'consumables': 1, 'business': 1, 'end': 1, 'plasma': 1, 'cutter': 1, 'The': 1, 'requires': 1, '16amp': 1, 'phase': 1, 'sockets': 1, 'can': 1, 'provide': 1, 'training': 1, 'support': 1, 'required': 1, 'Delivery': 1, 'require': 1, 'forklift': 1, 'site': 1, 'unloading': 1}","Stockport, England",2007,10,1.67E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Everything': 1, 'good': 1, 'condition': 1}","London, England",2018,3,1.67E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'SATIN': 1, 'GREY': 1, 'DEEP': 1, 'BLACK': 1, 'Completed': 1, 'Countertops': 1, 'for': 4, 'great': 1, 'client': 2, 'based': 1, 'Sale': 1, 'Manchester': 1, 'transformed': 1, 'laminate': 1, 'worktop': 2, 'MDF': 1, 'boarded': 1, 'island': 2, 'into': 1, 'brand': 1, 'new': 1, 'modernised': 1, 'area': 1, 'the': 4, 'family': 1, 'enjoy': 1, 'This': 1, 'project': 1, 'was': 1, 'really': 1, 'fun': 1, 'complete': 1, 'now': 1, 'ready': 1, 'add': 1, 'their': 1, 'final': 1, 'touches': 1, 'such': 1, 'paint': 1, 'around': 1, 'and': 1, 'tilessilicone': 1, 'kitchen': 1, 'Drop': 1, 'message': 1, 'free': 1, 'quote!': 1, 'ud83dude0a': 1}","Manchester, England",2017,6,1.57E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Old': 1, 'tool': 1, 'box': 1, 'see': 1, 'photos': 1, 'tools': 1, 'etc': 1, 'and': 1, 'set': 1, 'brake': 1, 'pads': 1, 'not': 1, 'sure': 1, 'what': 1, 'car?': 1, 'See': 1, 'photo': 1, 'for': 1, 'serial': 1, 'numbers': 1}","Chorley, England",2010,7,1.67E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Multi': 1, 'tool': 1, 'with': 1, 'tools': 1, 'Stainless': 1, 'steel': 1, 'Handy': 1, 'for': 1, 'fishing': 1, 'camping': 1, 'Similar': 1, 'Swiss': 1, 'army': 1, 'knife': 1, 'Collection': 1, 'only': 1, 'Blackwood': 1, 'NP120BZ': 1}","Blackwood, Wales",2010,7,1.67E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Huge': 1, 'double': 1, 'storey': 1, 'grey': 1, 'and': 3, 'white': 1, 'play': 2, 'frame': 1, 'Purchased': 1, 'for': 4, 'business': 2, 'but': 1, 'unfortunately': 1, 'due': 1, 'communication': 1, 'issues': 1, 'too': 1, 'large': 1, 'transportation': 1, 'only': 1, 'have': 1, 'small': 1, 'van': 1, 'are': 1, 'selling': 1, 'buy': 1, 'smaller': 1, 'sized': 1, 'one': 1, 'Itu2019s': 1, 'been': 1, 'used': 1, 'event': 1, 'itu2019s': 3, 'perfect': 2, 'condition': 1, 'Comes': 1, 'sections': 1, 'with': 2, 'detachable': 1, 'slide': 1, 'Can': 1, 'changed': 1, 'fit': 1, 'different': 1, 'spaces': 1, 'etc': 1, 'comes': 1, 'the': 5, 'floor': 1, 'matting': 1, 'pictured': 2, 'some': 1, 'bashers': 1, 'not': 1, 'quality': 1, 'amazing': 1, 'has': 1, 'generated': 1, 'huge': 1, 'amount': 1, 'interest': 1, 'know': 1, 'addition': 1, 'any': 1, 'soft': 1, 'inflatable': 1, 'hire': 1, 'paid': 1, 'u00a33000': 1, 'Asking': 1, 'u00a32500': 1, 'Available': 1, 'collection': 1, 'whenever': 1, 'currently': 1, 'kitchen': 1, 'can': 1, 'viewed': 1, 'before': 1, 'transferring': 1, 'money': 1, 'Collection': 1, 'Norfolk': 1, 'based': 1}","King\'s Lynn, England",2010,6,6.25E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'ORDER': 1, 'VIA': 1, 'WEBSITE': 1, 'ONLY': 1, 'Watermelon': 1, 'Scented': 1, 'Prime': 1, 'Bath': 1, 'Bomb': 1, 'perfect': 1, 'for': 2, 'the': 1, 'prime': 1, 'lovers': 1, 'out': 1, 'there': 1, 'These': 1, 'wont': 1, 'stick': 1, 'around': 1, 'long': 1, 'order': 1, 'yours': 1, 'now': 1, 'anotherdayanothermeltcouk': 1}","Porth, Wales",2013,2,1.56E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Classic': 1, 'flexible': 1, 'human': 1, 'spine': 1, 'model': 1, 'Scientific': 1, 'Expensive': 1, 'when': 1, 'new': 1, 'Collection': 1, 'from': 1, 'Shaw': 1}","Oldham, England",2007,3,1.56E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Good': 1, 'bath': 1, 'served': 1, 'well': 1, 'Person': 1, 'for': 1, 'size': 1, 'reference': 1, '5u201d8': 1}","York, England",2018,3,1.57E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Loki': 1, 'series': 1, 'prop': 1, 'Brand': 1, 'new': 1}","Ferryhill, England",2008,3,6.14E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Coding': 1, 'wand': 1, 'Like': 1, 'new': 1, 'these': 1, 'are': 1, 'u00a3145': 1, 'brand': 1, 'new!': 1, 'Collection': 1, 'only': 1, 'Nr3': 1}","Norwich, England",2008,4,1.79E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'available': 1, 'Working': 1, 'has': 2, 'section': 1, 'with': 2, 'flickering': 2, 'green': 1, 'LEDS': 1, 'turns': 1, 'but': 1, 'issues': 1, 'some': 1, 'the': 1, 'modes': 1, 'All': 1, 'LEDs': 1, 'light': 1, 'Collection': 1, 'only': 1, 'Open': 1, 'offers': 1}","Bristol, England",2012,3,1.79E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Coke': 1, 'can': 1, 'vending': 1, 'machine': 1, 'fully': 1, 'working': 1, 'comes': 1, 'with': 1, 'CF7000': 1, 'coin': 1, 'mech': 1}","Glasgow, Scotland",2009,5,8.95E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Rx7': 1, 'custom': 1, 'wide': 1, 'arch': 1, 'bodykit': 3, 'moulds': 2, 'Great': 1, 'business': 1, 'opportunity': 1, 'This': 1, 'would': 1, 'new': 1, 'the': 2, 'market': 1, 'All': 1, 'included': 1, 'pictured': 1, 'minus': 1, 'side': 1, 'step': 1, 'one': 1, 'but': 1, 'thats': 1, 'easy': 1, 'piece': 1, 'make': 2, 'Just': 1, 'ask': 1, 'for': 1, 'more': 1, 'photos': 1, 'these': 1, 'Tamworth': 1, 'pickup': 1, 'u00a3650': 1, 'firm': 1}","Tamworth, England",2022,10,7.58E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Authentic': 2, 'Queen': 1, 'signed': 2, 'Cheques': 1, 'documents': 1, 'Freddie': 2, 'Mercury': 2, 'Pair': 1, 'cheques': 1, 'one': 1, 'and': 2, 'John': 1, 'Deacon': 1, 'the': 1, 'other': 1, 'Roger': 1, 'Taylor': 1, 'Brian': 1, 'May': 1, 'Comes': 1, 'with': 1, 'Certificate': 1, 'Authenticity': 1, 'from': 1, 'FirstClassMemorabilia': 1}","Glasgow, Scotland",2007,1,3.94E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Aliens': 1, 'Colonial': 1, 'Marines': 1, 'USCM': 1, 'Helmet': 1, 'prop': 1, 'Steel': 1, 'helmet': 1, 'and': 1, 'working': 1, 'sight': 1}","Manchester, England",2023,0,3.94E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'This': 2, 'heavy': 1, 'duty': 1, 'dog': 2, 'bed': 3, 'Tuffies': 1, 'are': 1, 'great': 1, 'brand': 1, 'and': 1, 'make': 1, 'amazing': 1, 'beds': 1, 'httpswwwtuffiescoukitem646NestdogbedsandcoversTheDurasoftNestDogBedwithDogDryerCoverhtml': 1, 'size': 2, 'large': 2, 'think': 1, 'but': 2, 'might': 1, 'extra': 1, 'WILL': 1, 'DONATE': 1, 'THE': 1, 'MONEY': 1, 'FROM': 1, 'THIS': 1, 'SALE': 1, 'GALGOSDELSOL': 1, 'DOG': 1, 'CHARITY': 1, 'httpsgalgosdelsolorg': 1, 'The': 2, 'nest': 1, 'good': 1, 'condition': 2, 'has': 2, 'been': 2, 'well': 1, 'loved': 1, 'greyhound': 1, 'removable': 1, 'interior': 1, 'cushion': 1, 'excellent': 1, 'always': 1, 'covered': 1, 'have': 1, 'included': 1, 'photo': 1, 'the': 2, 'show': 1, 'Pick': 1, 'from': 1, 'Boroughbridge': 1}","York, England",2018,6,1.55E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'This': 1, 'price': 1, 'includes': 1, 'the': 3, 'following': 1, 'Olympic': 2, 'Plates': 1, '2475kg': 1, 'covering': 1, 'all': 2, 'sizes': 1, 'from': 1, '14kg': 1, '25kg': 1, 'photo': 1, 'plates': 1, 'excluding': 1, 'two': 1, '20s': 1, 'not': 1, 'included': 1, 'Squat': 1, 'rack': 1, 'heavy': 2, 'duty': 2, 'lovely': 1, 'piece': 1, 'equipment': 1, 'Adjustable': 1, 'Bench': 1, 'Barbell': 1, 'Extras': 1, 'such': 1, 'deadlift': 1, 'platform': 1, 'pair': 1, '10kg': 1, 'dumbbells': 1, 'set': 1, 'kettlebells': 1, 'TRX': 1, 'straps': 1, 'aso': 1, 'available': 1, 'add': 1, 'one': 1, 'for': 1, 'extra': 1, 'u00a3200': 1}","Castleford, England",2007,5,1.38E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Size': 1, 'uk6': 1}","London, England",2012,5,9.31E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Small': 1, 'pets': 1, 'carry': 1, 'bag': 1, 'used': 1, 'twice': 1, 'good': 1, 'new': 1, 'u00a315': 1}","Blackburn, England",2009,3,1.55E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Geforce': 1, 'RTX': 1, '3080ti': 1, 'Suprim': 1, 'Perfect': 1, 'conditions': 1, 'working': 1, 'amazing': 1, 'Pick': 1, 'only': 1, 'london': 1, 'aldgate': 1, 'area': 1, 'With': 1, 'box': 1, 'and': 1, 'manual': 1}","London, England",2009,4,1.79E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Brand': 1, 'new': 1, 'with': 1, 'box': 1, 'size': 1, 'Never': 1, 'wear': 1, 'tried': 1, 'Perfect': 1, 'condition': 1}","Oldbury, England",2013,10,9.31E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Great': 1, 'condition': 1, 'size': 1, 'u00a320': 1, 'collection': 1, 'Farnham': 1}","Farnham, England",2014,5,1.27E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Dog': 1, 'crate': 1, 'fabric': 1, 'collapsible': 1, 'material': 1, 'Provided': 1, 'with': 1, 'bag': 1, 'Good': 1, 'condition': 1, 'Just': 1, 'small': 1, 'Hole': 1, 'side': 1, '05cm': 1, 'from': 1, 'tooth': 1}","Lancaster, England",2008,3,1.55E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'good': 3, 'condition': 1, 'less': 1, 'than': 1, 'year': 1, 'new': 1, 'quality': 1, 'and': 3, 'fantastic': 1, 'visuals': 1, 'straps': 1, 'the': 1, 'controllers': 1, 'oculus': 2, 'are': 1, 'slightly': 1, 'dirty': 1, 'from': 1, 'use': 1, 'however': 1, 'overall': 1, 'perfect': 1, 'your': 1, 'looking': 1, 'for': 2, 'cheap': 1, 'money': 1, 'value': 1}","Huddersfield, England",2010,2,6.87E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Selling': 1, 'selling': 1, 'parts': 1, 'setup': 1, 'Power': 1, 'supply': 1, 'USB': 1, 'cable': 2, 'pedal': 1, 'with': 1, 'ferrite': 1, 'cores': 1, 'plug': 1, 'adapter': 1, 'torque': 1, 'key': 1, 'and': 1, 'all': 1, 'instructionsstickers': 1, 'box': 1, 'included': 1, 'warranty': 1, 'until': 1, 'April': 1, '2024': 1, 'Bank': 1, 'transfer': 1, 'collection': 1}","Liverpool, England",2010,4,6.87E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'High': 1, 'quality': 1, 'hoodies': 1, 'will': 1, 'fit': 1, 'frenchies': 1, 'and': 4, 'similar': 1, 'sizes': 2, 'Welcome': 1, 'bring': 1, 'dog': 3, 'try': 1, 'arrival': 1, 'Keep': 1, 'your': 1, 'warm': 1, 'dry': 1, 'the': 2, 'coolest': 1, 'block': 1, 'More': 1, 'styles': 1, 'wwwdrdoolittlespetscouk': 1}","Blackpool, England",2007,3,1.55E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Worn': 1, 'few': 1, 'times': 1, 'comes': 1, 'with': 1, 'box': 1, 'dust': 1, 'bags': 1, 'and': 1, 'spare': 1, 'laces': 1}","Sunbury on Thames, England",2010,10,9.31E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'printed': 2, 'Flipper': 1, 'zero': 1, 'development': 1, 'devboard': 1, 'case': 1, 'standard': 1, 'print': 1, 'quality': 1, 'screws': 1, 'bolts': 1, 'needed': 1, 'give': 1, 'your': 2, 'dev': 1, 'board': 1, 'some': 1, 'style': 1, 'and': 2, 'protection': 1, 'also': 1, 'will': 2, 'custom': 1, 'prints': 1, 'request': 1, 'send': 1, 'what': 1, 'after': 2, 'sort': 1, 'Prints': 1, 'can': 1, 'either': 1, 'black': 2, 'PTEG': 1, 'carbon': 1, 'fibre': 1, 'white': 1, 'silk': 1, 'blackgreyred': 1, 'pla': 1, 'major': 1, 'faults': 1, 'delams': 1, 'all': 1, 'items': 1, 'fitted': 1, 'before': 1, 'sale': 1, 'seller': 1, 'aim': 1, 'ship': 1, 'orders': 1, 'working': 1, 'day': 1, 'placing': 1}","Leicester, England",2019,3,8.95E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'available': 1, 'u00a33': 1, 'each': 1, 'both': 1, 'for': 1, 'u00a35': 1, 'Size': 1, 'photos': 1}","Walsall, England",2021,5,1.55E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Bought': 1, 'but': 1, 'wrong': 1, 'size': 1, 'couldnu2019t': 1, 'return': 1, 'store': 1, 'willing': 1, 'accept': 1, 'offers!': 1}","Gloucester, England",2018,5,9.31E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Brand': 1, 'new': 1, 'sealed': 1, 'FiiO': 1, 'BTR5': 1, 'HiFi': 1, 'Bluetooth': 1, 'Amp': 1, '2021': 1, 'Edition': 1, 'Collection': 1, 'from': 1, 'Bd5': 1}","Bradford, England",2021,1,1.79E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'1963': 1, 'Vox': 1, 'Ac30': 1, 'Roqsolid': 1, 'cover': 1, 'Had': 1, 'this': 1, 'amp': 1, 'for': 3, 'long': 1, 'time': 1, 'recently': 1, 'had': 1, 'new': 1, 'mullard': 1, 'valves': 1, 'Old': 1, 'age': 1, 'reason': 1, 'sale': 1, 'know': 1, 'the': 1, 'price': 1, 'these': 1, 'are': 1, 'going': 1, 'sensible': 1, 'offers': 1, 'only': 1}","Cardiff, Wales",2008,6,6.77E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,{},"London, England",2009,2,1.58E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'This': 1, 'steam': 1, 'deck': 1, 'only': 2, 'couple': 1, 'months': 1, 'old': 1, 'and': 4, 'seen': 1, 'hardly': 1, 'any': 1, 'use': 1, 'Its': 1, 'been': 1, 'upgraded': 1, 'with': 2, '1tb': 1, 'western': 1, 'digital': 1, 'sn740': 1, 'nvme': 1, 'drive': 1, 'Theres': 1, 'also': 1, '512gb': 1, 'card': 1, 'that': 1, 'makes': 1, 'storage': 1, 'total': 1, 'comes': 1, 'fitted': 1, 'screen': 1, 'protector': 1, 'crystal': 1, 'case': 3, 'Also': 1, 'included': 2, 'Spigen': 1, 'carry': 2, 'for': 1, 'extra': 1, 'protection': 1, 'sabrent': 1, 'car': 1, 'charger': 1, 'The': 1, 'original': 1, 'packaging': 1, 'well': 1, 'swaps': 1, 'pleaseand': 1, 'OFFERS': 1, 'THIS': 1, 'THE': 1, 'FINAL': 1, 'REDUCTION!!!!': 1, 'cash': 1, 'collection': 1}","Barnsley, England",2007,4,1.79E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Now': 1, 'that': 2, 'longer': 1, 'have': 3, 'Tesla': 2, 'Model': 2, 'need': 1, 'for': 1, 'these': 1, 'accessories': 1, 'acquired': 1, 'the': 1, 'past': 1, 'Set': 2, 'jacking': 1, 'pucks': 1, 'their': 1, 'storage': 2, 'case': 1, 'plus': 2, 'extra': 1, 'puck': 1, 'only': 1, 'has': 1, 'ever': 1, 'been': 1, 'used': 2, 'Pre': 1, 'refresh': 1, 'centre': 2, 'console': 1, 'tray': 1, 'Rubber': 1, 'cup': 1, 'holder': 1, 'insert': 1, 'key': 1, 'fob': 1, 'cover': 1, 'blue': 1, 'never': 1, 'carbon': 1, 'fibre': 1, 'bonnet': 1, 'u201cTu201d': 1, 'badge': 1, 'new': 2, 'wheel': 1, 'caps': 1, 'with': 1, 'red': 1, 'inserts': 1, 'u00a345': 1, 'postage': 1}","Romsey, England",2008,6,7.58E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Perfect': 1, 'working': 1, 'order': 1}","Leeds, England",2009,2,6.77E+14,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'Pile': 1, 'denon': 1, 'and': 1, 'numark': 1, 'equipment': 1, 'Sold': 1, 'u00a350': 1, 'Cash': 1, 'collection': 1, 'please': 1, 'Dn159ba': 1}","Scunthorpe, England",2008,3,1.79E+15,NScam
https://www.facebook.com/marketplace/item/,-,1.00E+00,"{'nearly': 1, 'new': 1, 'perfect': 1, 'working': 1, 'order': 1}","Stoke-on-Trent, England",2008,3,6.87E+14,NScam
